ORDERNUMBER,ORDERLINENUMBER,ORDERDATE,STATUS,PRODUCTLINE,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,SALES,MSRP,PRECIO_UNITARIO
10394,2,2005-03-15,Shipped,Classic Cars,S24_1444,31,50.29,1558.99,57,50.29
10394,5,2005-03-15,Shipped,Classic Cars,S18_3232,22,100.0,3353.02,169,152.41
10394,6,2005-03-15,Shipped,Classic Cars,S24_2840,46,38.9,1789.4,35,38.9
10394,7,2005-03-15,Shipped,Classic Cars,S24_4048,37,100.0,5207.75,118,140.75
10395,1,2005-03-17,Shipped,Classic Cars,S12_1108,33,69.12,2280.96,207,69.12
10395,2,2005-03-17,Shipped,Classic Cars,S10_4757,32,100.0,3370.56,136,105.33
10396,2,2005-03-23,Shipped,Vintage Cars,S18_3140,33,100.0,5273.73,136,159.80999999999997
10396,3,2005-03-23,Shipped,Classic Cars,S12_3891,33,100.0,6109.29,173,185.13
10396,5,2005-03-23,Shipped,Vintage Cars,S18_4522,45,100.0,4739.4,87,105.32
10396,7,2005-03-23,Shipped,Vintage Cars,S24_3151,27,83.2,2246.4,88,83.2
10396,8,2005-03-23,Shipped,Vintage Cars,S24_3816,37,90.57,3351.09,83,90.57000000000001
10398,4,2005-03-30,Shipped,Vintage Cars,S32_4289,22,67.41,1483.02,68,67.41
10398,5,2005-03-30,Shipped,Vintage Cars,S50_1341,49,36.66,1796.34,43,36.66
10398,13,2005-03-30,Shipped,Vintage Cars,S24_3420,34,71.67,2436.78,65,71.67
10398,17,2005-03-30,Shipped,Vintage Cars,S18_3856,45,100.0,4811.85,105,106.93
10400,3,2005-04-01,Shipped,Vintage Cars,S24_3420,38,57.2,2173.6,65,57.199999999999996
10400,6,2005-04-01,Shipped,Vintage Cars,S18_3856,58,100.0,7307.42,105,125.99
10400,8,2005-04-01,Shipped,Vintage Cars,S24_3816,42,72.96,3064.32,83,72.96000000000001
10400,9,2005-04-01,Shipped,Classic Cars,S10_4757,64,100.0,9661.44,136,150.96
10401,6,2005-04-03,On Hold,Vintage Cars,S32_4289,62,77.73,4819.26,68,77.73
10401,7,2005-04-03,On Hold,Vintage Cars,S50_1341,56,35.35,1979.6,43,35.35
10405,1,2005-04-14,Shipped,Classic Cars,S18_3232,55,100.0,8289.05,169,150.70999999999998
10405,2,2005-04-14,Shipped,Classic Cars,S24_2972,47,44.56,2094.32,37,44.56
10405,3,2005-04-14,Shipped,Classic Cars,S24_3856,76,100.0,11739.7,140,154.46973684210528
10405,4,2005-04-14,Shipped,Classic Cars,S18_1889,61,73.92,4509.12,77,73.92
10405,5,2005-04-14,Shipped,Classic Cars,S12_4675,97,93.28,9048.16,115,93.28
10406,1,2005-04-15,Disputed,Classic Cars,S18_3685,65,100.0,10468.9,141,161.06
10406,2,2005-04-15,Disputed,Classic Cars,S18_1984,48,100.0,7169.28,142,149.35999999999999
10406,3,2005-04-15,Disputed,Classic Cars,S18_1129,61,100.0,8374.69,141,137.29000000000002
10407,1,2005-04-22,On Hold,Vintage Cars,S18_2248,42,72.65,3051.3,60,72.65
10407,2,2005-04-22,On Hold,Vintage Cars,S18_1749,76,100.0,14082.8,170,185.29999999999998
10407,3,2005-04-22,On Hold,Vintage Cars,S18_4409,6,90.19,541.14,92,90.19
10407,4,2005-04-22,On Hold,Classic Cars,S18_4933,66,66.99,4421.34,71,66.99000000000001
10407,5,2005-04-22,On Hold,Classic Cars,S24_2887,59,98.65,5820.35,117,98.65
10407,6,2005-04-22,On Hold,Classic Cars,S24_2766,76,94.5,7182.0,90,94.5
10407,7,2005-04-22,On Hold,Classic Cars,S24_3191,13,81.33,1057.29,85,81.33
10407,8,2005-04-22,On Hold,Classic Cars,S24_1046,26,76.43,1987.18,73,76.43
10407,9,2005-04-22,On Hold,Classic Cars,S24_3432,43,86.73,3729.39,107,86.73
10407,10,2005-04-22,On Hold,Classic Cars,S24_1628,64,40.25,2576.0,50,40.25
10407,11,2005-04-22,On Hold,Classic Cars,S18_1589,59,100.0,7048.14,124,119.46000000000001
10407,12,2005-04-22,On Hold,Classic Cars,S18_2870,41,100.0,6386.16,132,155.76
10408,1,2005-04-22,Shipped,Vintage Cars,S24_3969,15,36.93,553.95,41,36.93
10409,1,2005-04-23,Shipped,Vintage Cars,S24_1937,61,29.54,1801.94,33,29.54
10409,2,2005-04-23,Shipped,Vintage Cars,S18_2325,6,100.0,785.64,127,130.94
10411,2,2005-05-01,Shipped,Classic Cars,S10_4962,27,100.0,4427.73,147,163.98999999999998
10411,4,2005-05-01,Shipped,Classic Cars,S700_2824,34,100.0,3576.8,101,105.2
10411,7,2005-05-01,Shipped,Vintage Cars,S18_4668,35,59.87,2095.45,50,59.87
10411,9,2005-05-01,Shipped,Classic Cars,S10_1949,23,100.0,4140.23,214,180.01
10412,1,2005-05-03,Shipped,Classic Cars,S24_4048,31,100.0,4253.2,118,137.2
10412,2,2005-05-03,Shipped,Classic Cars,S24_1444,21,52.6,1104.6,57,52.599999999999994
10412,4,2005-05-03,Shipped,Classic Cars,S18_2238,41,100.0,6712.93,163,163.73000000000002
10412,6,2005-05-03,Shipped,Classic Cars,S24_2840,30,36.07,1082.1,35,36.07
10412,9,2005-05-03,Shipped,Classic Cars,S18_3232,60,100.0,11887.8,169,198.13
10413,1,2005-05-05,Shipped,Classic Cars,S12_3891,22,100.0,3387.78,173,153.99
10413,2,2005-05-05,Shipped,Classic Cars,S12_1108,36,100.0,8677.8,207,241.04999999999998
10413,3,2005-05-05,Shipped,Classic Cars,S12_3148,47,100.0,8236.75,151,175.25
10413,5,2005-05-05,Shipped,Classic Cars,S18_4027,49,100.0,6896.75,143,140.75
10414,2,2005-05-06,On Hold,Vintage Cars,S24_3816,51,76.31,3891.81,83,76.31
10414,3,2005-05-06,On Hold,Classic Cars,S10_4757,19,100.0,2764.88,136,145.52
10414,5,2005-05-06,On Hold,Vintage Cars,S24_3151,60,100.0,6107.4,88,101.78999999999999
10414,11,2005-05-06,On Hold,Vintage Cars,S18_4522,16,75.48,1207.68,87,75.48
10414,12,2005-05-06,On Hold,Vintage Cars,S18_3140,41,100.0,4872.03,136,118.83
10415,2,2005-05-09,Disputed,Vintage Cars,S24_3420,18,69.7,1254.6,65,69.69999999999999
10415,5,2005-05-09,Disputed,Vintage Cars,S18_3856,51,100.0,6209.25,105,121.75
10416,7,2005-05-10,Shipped,Vintage Cars,S32_4289,26,61.22,1591.72,68,61.22
10416,8,2005-05-10,Shipped,Vintage Cars,S50_1341,37,51.93,1921.41,43,51.93
10419,1,2005-05-17,Shipped,Classic Cars,S18_1589,37,100.0,5202.94,124,140.61999999999998
10419,2,2005-05-17,Shipped,Classic Cars,S18_2870,55,100.0,7695.6,132,139.92000000000002
10419,3,2005-05-17,Shipped,Classic Cars,S18_3685,43,100.0,5589.14,141,129.98000000000002
10419,4,2005-05-17,Shipped,Classic Cars,S18_1984,34,100.0,4594.76,142,135.14000000000001
10419,5,2005-05-17,Shipped,Classic Cars,S18_1129,38,100.0,4464.24,141,117.47999999999999
10419,6,2005-05-17,Shipped,Classic Cars,S18_3232,35,100.0,5926.9,169,169.34
10419,7,2005-05-17,Shipped,Classic Cars,S24_2972,15,42.67,640.05,37,42.669999999999995
10419,8,2005-05-17,Shipped,Classic Cars,S24_3856,70,100.0,9240.0,140,132.0
10419,9,2005-05-17,Shipped,Classic Cars,S18_1889,39,83.93,3273.27,77,83.92999999999999
10419,10,2005-05-17,Shipped,Classic Cars,S12_4675,32,100.0,3832.64,115,119.77
10419,11,2005-05-17,Shipped,Classic Cars,S12_3380,10,100.0,1092.2,117,109.22
10419,12,2005-05-17,Shipped,Classic Cars,S24_3371,55,52.66,2896.3,61,52.660000000000004
10419,13,2005-05-17,Shipped,Classic Cars,S12_1099,12,100.0,1961.28,194,163.44
10419,14,2005-05-17,Shipped,Classic Cars,S12_3990,34,90.17,3065.78,79,90.17
10420,1,2005-05-29,In Process,Vintage Cars,S24_1937,45,26.88,1209.6,33,26.88
10420,2,2005-05-29,In Process,Vintage Cars,S18_2325,45,100.0,4977.0,127,110.6
10420,3,2005-05-29,In Process,Vintage Cars,S24_3969,15,43.49,652.35,41,43.49
10420,4,2005-05-29,In Process,Vintage Cars,S18_2248,36,63.57,2288.52,60,63.57
10420,5,2005-05-29,In Process,Vintage Cars,S18_1749,37,100.0,5283.6,170,142.8
10420,6,2005-05-29,In Process,Vintage Cars,S18_4409,66,92.95,6134.7,92,92.95
10420,7,2005-05-29,In Process,Classic Cars,S18_4933,36,57.73,2078.28,71,57.730000000000004
10420,8,2005-05-29,In Process,Classic Cars,S24_2887,55,96.3,5296.5,117,96.3
10420,9,2005-05-29,In Process,Classic Cars,S24_2766,39,100.0,3933.93,90,100.86999999999999
10420,10,2005-05-29,In Process,Classic Cars,S24_3191,35,96.74,3385.9,85,96.74000000000001
10420,11,2005-05-29,In Process,Classic Cars,S24_1046,60,64.67,3880.2,73,64.67
10420,12,2005-05-29,In Process,Classic Cars,S24_3432,26,100.0,2617.16,107,100.66
10420,13,2005-05-29,In Process,Classic Cars,S24_1628,37,60.37,2233.69,50,60.370000000000005
10421,1,2005-05-29,In Process,Vintage Cars,S18_2795,35,100.0,5433.75,168,155.25
10421,2,2005-05-29,In Process,Vintage Cars,S24_2022,40,45.7,1828.0,44,45.7
10422,1,2005-05-30,In Process,Vintage Cars,S18_1367,25,51.75,1293.75,53,51.75
10422,2,2005-05-30,In Process,Vintage Cars,S18_1342,51,95.55,4873.05,102,95.55
10423,1,2005-05-30,In Process,Vintage Cars,S18_2949,10,88.14,881.4,101,88.14
10423,2,2005-05-30,In Process,Vintage Cars,S18_3136,21,84.82,1781.22,104,84.82000000000001
10423,3,2005-05-30,In Process,Vintage Cars,S18_2957,31,53.72,1665.32,62,53.72
10423,4,2005-05-30,In Process,Vintage Cars,S24_4258,28,78.89,2208.92,97,78.89
10423,5,2005-05-30,In Process,Vintage Cars,S18_3320,21,89.29,1875.09,99,89.28999999999999
10424,1,2005-05-31,In Process,Classic Cars,S700_2824,46,80.92,3722.32,101,80.92
10424,4,2005-05-31,In Process,Vintage Cars,S18_4668,26,59.87,1556.62,50,59.87
10424,6,2005-05-31,In Process,Classic Cars,S10_1949,50,100.0,12001.0,214,240.02
10425,1,2005-05-31,In Process,Classic Cars,S24_1444,55,46.82,2575.1,57,46.82
10425,3,2005-05-31,In Process,Classic Cars,S18_2238,28,100.0,5318.04,163,189.93
10425,5,2005-05-31,In Process,Classic Cars,S24_2840,31,33.24,1030.44,35,33.24
10425,8,2005-05-31,In Process,Classic Cars,S18_3232,28,100.0,3793.16,169,135.47
10425,12,2005-05-31,In Process,Classic Cars,S10_4962,38,100.0,5894.94,147,155.13
